2023-05-20 21:19:21,895 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:46:25,444 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:46:25,479 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:46:25,482 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:46:25,763 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=Noob HTTP/1.1" 200 462
2023-05-21 22:46:25,767 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:46:25,903 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=revisions&rvprop=content&rvparse=&rvlimit=1&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:46:25,906 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:46:26,231 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&prop=revisions&rvlimit=1&rvparse=&rvprop=content&titles=Noob HTTP/1.1" 200 None
2023-05-21 22:46:26,242 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:46:26,278 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Neuling%23Noob%2FBoon&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:46:26,281 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:46:26,562 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Neuling%23Noob%2FBoon HTTP/1.1" 200 184
2023-05-21 22:46:26,566 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:46:26,606 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:46:26,609 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:46:26,794 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=Noob HTTP/1.1" 200 462
2023-05-21 22:46:26,799 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:46:26,833 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=revisions&rvprop=content&rvparse=&rvlimit=1&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:46:26,836 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:46:27,078 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&prop=revisions&rvlimit=1&rvparse=&rvprop=content&titles=Noob HTTP/1.1" 200 None
2023-05-21 22:46:27,083 | TeleBot | ERROR | Infinity polling exception: "Noob" may refer to: 
Neuling#Noob/Boon
Mortal Kombat (Computerspiel, 1992)#Sub-Zero
Noob und Nerd
Die Noobs – Klein aber gemein
NOOBS
John Noob
2023-05-21 22:46:27,085 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "E:\AI Assistent\test\bin\wikimod.py", line 42, in searchWikipedia
    page = wikipedia.page(result[0])
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 276, in page
    return WikipediaPage(title, redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 299, in __init__
    self.__load(redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 393, in __load
    raise DisambiguationError(getattr(self, 'title', page['title']), may_refer_to)
wikipedia.exceptions.DisambiguationError: "Noob" may refer to: 
Neuling#Noob/Boon
Mortal Kombat (Computerspiel, 1992)#Sub-Zero
Noob und Nerd
Die Noobs – Klein aber gemein
NOOBS
John Noob

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "E:\AI Assistent\test\bin\telemod.py", line 159, in search_wikipedia
    summary, link = wiki.searchWikipedia(query)
  File "E:\AI Assistent\test\bin\wikimod.py", line 44, in searchWikipedia
    page = wikipedia.page(error.options[0])
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 276, in page
    return WikipediaPage(title, redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 299, in __init__
    self.__load(redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 393, in __load
    raise DisambiguationError(getattr(self, 'title', page['title']), may_refer_to)
wikipedia.exceptions.DisambiguationError: "Noob" may refer to: 
Neuling#Noob/Boon
Mortal Kombat (Computerspiel, 1992)#Sub-Zero
Noob und Nerd
Die Noobs – Klein aber gemein
NOOBS
John Noob

2023-05-21 22:46:30,089 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:46:30,184 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 409 143
2023-05-21 22:46:50,194 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:47:10,223 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:47:30,256 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:47:50,294 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:48:10,332 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:48:30,365 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:48:50,397 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:49:10,442 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:49:30,484 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448066&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:51:11,333 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:51:11,431 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 22:51:11,435 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:51:18,325 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 396
2023-05-21 22:51:18,332 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:51:18,431 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%22%2Fhelp%22+Zeigt+dir+alle+Befehle.%0A%22%2Fwikipedia%22+gefolgt+von+deiner+Suchanfrage+f%C3%BCr+eine+Zusammenfassung+und+den+Artikel+des+entsprechenden+Wikipedia-Eintrags.%0A%0ALive+Suche+und+Telegram+Funktionen%3A%0A%22%40wiki%22+f%C3%BCr+Live-Suche+von+Wikipedia-Artikeln+und+Links.%0A%22%40imdb%22+gefolgt+vom+Filmtitel+f%C3%BCr+Informationen+aus+der+IMDB-Datenbank.%0A%22%40gif%22+gefolgt+von+einem+Stichwort+f%C3%BCr+animierte+GIF-Suche.%0A%22%40vid%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche.%0A%22%40GMailBot%22+f%C3%BCr+Funktionen+rund+um+GMail.%0A%22%40GitHubBot%22+f%C3%BCr+Funktionen+rund+um+GitHub.%0A%22%40Youtube%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche+auf+YouTube.%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_markup=%7B%22inline_keyboard%22%3A%5B%5B%7B%22text%22%3A%22AI%22%2C%22callback_data%22%3A%22cb_ai%22%7D%5D%2C%5B%7B%22text%22%3A%22Einstellungen%22%2C%22callback_data%22%3A%22cb_settings%22%7D%5D%5D%7D HTTP/1.1" 200 1657
2023-05-21 22:51:23,964 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448067&timeout=20 HTTP/1.1" 200 1917
2023-05-21 22:51:23,970 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:51:24,057 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/editMessageText?text=Wie+kann+ich+helfen%3F&chat_id=5908645032&message_id=725&reply_markup=%7B%22inline_keyboard%22%3A%5B%5B%7B%22text%22%3A%22Wikipedia%22%2C%22callback_data%22%3A%22cb_ai_wiki%22%7D%5D%2C%5B%7B%22text%22%3A%22%5Cu2b05%22%2C%22callback_data%22%3A%22cb_back_functions%22%7D%5D%5D%7D HTTP/1.1" 200 459
2023-05-21 22:51:25,014 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448068&timeout=20 HTTP/1.1" 200 724
2023-05-21 22:51:25,094 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=Wonach+soll+ich+auf+Wikipedia+suchen%3A HTTP/1.1" 200 308
2023-05-21 22:51:29,552 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448069&timeout=20 HTTP/1.1" 200 337
2023-05-21 22:51:29,558 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:29,748 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=10&limit=10&srsearch=noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:29,751 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:30,030 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=10&list=search&srlimit=10&srprop=&srsearch=noob HTTP/1.1" 200 653
2023-05-21 22:51:30,034 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:30,072 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Noob&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:30,075 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:30,353 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Noob HTTP/1.1" 200 184
2023-05-21 22:51:30,357 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:30,392 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:30,396 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:30,578 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=Noob HTTP/1.1" 200 462
2023-05-21 22:51:30,582 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:30,616 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=revisions&rvprop=content&rvparse=&rvlimit=1&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:30,620 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:30,886 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&prop=revisions&rvlimit=1&rvparse=&rvprop=content&titles=Noob HTTP/1.1" 200 None
2023-05-21 22:51:30,896 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:30,936 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=1&limit=1&srsearch=Neuling%23Noob%2FBoon&srinfo=suggestion&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:30,940 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:31,224 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=1&list=search&srinfo=suggestion&srlimit=1&srprop=&srsearch=Neuling%23Noob%2FBoon HTTP/1.1" 200 184
2023-05-21 22:51:31,228 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:31,266 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=info%7Cpageprops&inprop=url&ppprop=disambiguation&redirects=&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:31,270 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:31,447 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&inprop=url&ppprop=disambiguation&prop=info%7Cpageprops&redirects=&titles=Noob HTTP/1.1" 200 462
2023-05-21 22:51:31,451 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:51:31,490 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?prop=revisions&rvprop=content&rvparse=&rvlimit=1&titles=Noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:51:31,493 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:51:31,766 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&prop=revisions&rvlimit=1&rvparse=&rvprop=content&titles=Noob HTTP/1.1" 200 None
2023-05-21 22:51:31,771 | TeleBot | ERROR | Infinity polling exception: "Noob" may refer to: 
Neuling#Noob/Boon
Mortal Kombat (Computerspiel, 1992)#Sub-Zero
Noob und Nerd
Die Noobs – Klein aber gemein
NOOBS
John Noob
2023-05-21 22:51:31,773 | TeleBot | ERROR | Exception traceback:
Traceback (most recent call last):
  File "E:\AI Assistent\test\bin\wikimod.py", line 42, in searchWikipedia
    page = wikipedia.page(result[0])
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 276, in page
    return WikipediaPage(title, redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 299, in __init__
    self.__load(redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 393, in __load
    raise DisambiguationError(getattr(self, 'title', page['title']), may_refer_to)
wikipedia.exceptions.DisambiguationError: "Noob" may refer to: 
Neuling#Noob/Boon
Mortal Kombat (Computerspiel, 1992)#Sub-Zero
Noob und Nerd
Die Noobs – Klein aber gemein
NOOBS
John Noob

During handling of the above exception, another exception occurred:

Traceback (most recent call last):
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 955, in infinity_polling
    self.polling(non_stop=True, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1043, in polling
    self.__threaded_polling(non_stop=non_stop, interval=interval, timeout=timeout, long_polling_timeout=long_polling_timeout,
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1118, in __threaded_polling
    raise e
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\__init__.py", line 1074, in __threaded_polling
    self.worker_pool.raise_exceptions()
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 147, in raise_exceptions
    raise self.exception_info
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\telebot\util.py", line 90, in run
    task(*args, **kwargs)
  File "E:\AI Assistent\test\bin\telemod.py", line 165, in search_wikipedia
    summary, link = wiki.searchWikipedia(query)
  File "E:\AI Assistent\test\bin\wikimod.py", line 45, in searchWikipedia
    page = wikipedia.page(error.options[0])
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 276, in page
    return WikipediaPage(title, redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 299, in __init__
    self.__load(redirect=redirect, preload=preload)
  File "D:\Programming\Anaconda\envs\DataScience\lib\site-packages\wikipedia\wikipedia.py", line 393, in __load
    raise DisambiguationError(getattr(self, 'title', page['title']), may_refer_to)
wikipedia.exceptions.DisambiguationError: "Noob" may refer to: 
Neuling#Noob/Boon
Mortal Kombat (Computerspiel, 1992)#Sub-Zero
Noob und Nerd
Die Noobs – Klein aber gemein
NOOBS
John Noob

2023-05-21 22:51:34,777 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:51:34,846 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448070&timeout=20 HTTP/1.1" 409 143
2023-05-21 22:51:54,848 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448070&timeout=20 HTTP/1.1" 200 23
2023-05-21 22:52:00,851 | TeleBot | ERROR | Infinity polling: polling exited
2023-05-21 22:52:00,851 | TeleBot | ERROR | Break infinity polling
2023-05-21 22:53:33,159 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:53:33,265 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getMe HTTP/1.1" 200 204
2023-05-21 22:53:33,268 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:53:39,313 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=1&timeout=20 HTTP/1.1" 200 396
2023-05-21 22:53:39,320 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:53:39,521 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=%0AEs+gibt+momentan+folgende+Befehle%3A%0A%0ASteuerungsbefehle%3A%0A%22%2Fhelp%22+Zeigt+dir+alle+Befehle.%0A%22%2Fwikipedia%22+gefolgt+von+deiner+Suchanfrage+f%C3%BCr+eine+Zusammenfassung+und+den+Artikel+des+entsprechenden+Wikipedia-Eintrags.%0A%0ALive+Suche+und+Telegram+Funktionen%3A%0A%22%40wiki%22+f%C3%BCr+Live-Suche+von+Wikipedia-Artikeln+und+Links.%0A%22%40imdb%22+gefolgt+vom+Filmtitel+f%C3%BCr+Informationen+aus+der+IMDB-Datenbank.%0A%22%40gif%22+gefolgt+von+einem+Stichwort+f%C3%BCr+animierte+GIF-Suche.%0A%22%40vid%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche.%0A%22%40GMailBot%22+f%C3%BCr+Funktionen+rund+um+GMail.%0A%22%40GitHubBot%22+f%C3%BCr+Funktionen+rund+um+GitHub.%0A%22%40Youtube%22+gefolgt+von+einem+Suchbegriff+f%C3%BCr+Video-Suche+auf+YouTube.%0A%0AWeitere+folgen+in+k%C3%BCrze...%0A%0ATipp%3A+Wenn+du+kurz+auf+den+Befehl+deiner+Wahl+klickst%2C+wird+er+in+dein+Textfeld+kopiert.%0A&reply_markup=%7B%22inline_keyboard%22%3A%5B%5B%7B%22text%22%3A%22AI%22%2C%22callback_data%22%3A%22cb_ai%22%7D%5D%2C%5B%7B%22text%22%3A%22Einstellungen%22%2C%22callback_data%22%3A%22cb_settings%22%7D%5D%5D%7D HTTP/1.1" 200 1657
2023-05-21 22:53:40,717 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448071&timeout=20 HTTP/1.1" 200 402
2023-05-21 22:53:42,309 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448072&timeout=20 HTTP/1.1" 200 1917
2023-05-21 22:53:42,315 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): api.telegram.org:443
2023-05-21 22:53:42,450 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/editMessageText?text=Wie+kann+ich+helfen%3F&chat_id=5908645032&message_id=729&reply_markup=%7B%22inline_keyboard%22%3A%5B%5B%7B%22text%22%3A%22Wikipedia%22%2C%22callback_data%22%3A%22cb_ai_wiki%22%7D%5D%2C%5B%7B%22text%22%3A%22%5Cu2b05%22%2C%22callback_data%22%3A%22cb_back_functions%22%7D%5D%5D%7D HTTP/1.1" 200 459
2023-05-21 22:53:43,381 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448073&timeout=20 HTTP/1.1" 200 724
2023-05-21 22:53:43,512 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "POST /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/sendMessage?chat_id=5908645032&text=Wonach+soll+ich+auf+Wikipedia+suchen%3A HTTP/1.1" 200 308
2023-05-21 22:53:45,811 | urllib3.connectionpool | DEBUG | https://api.telegram.org:443 "GET /bot5655481863:AAFbOqRbN6dQHH9ITr-IRZP6q1_eIuCXVOU/getUpdates?offset=686448074&timeout=20 HTTP/1.1" 200 337
2023-05-21 22:53:45,816 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
2023-05-21 22:53:45,856 | urllib3.connectionpool | DEBUG | http://de.wikipedia.org:80 "GET /w/api.php?list=search&srprop=&srlimit=10&limit=10&srsearch=noob&format=json&action=query HTTP/1.1" 301 0
2023-05-21 22:53:45,860 | urllib3.connectionpool | DEBUG | Starting new HTTPS connection (1): de.wikipedia.org:443
2023-05-21 22:53:46,145 | urllib3.connectionpool | DEBUG | https://de.wikipedia.org:443 "GET /w/api.php?action=query&format=json&limit=10&list=search&srlimit=10&srprop=&srsearch=noob HTTP/1.1" 200 653
2023-05-21 22:53:46,150 | urllib3.connectionpool | DEBUG | Starting new HTTP connection (1): de.wikipedia.org:80
